,date,season,playoff,home_team,away_team,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score,compare_score,compare_pitchers,home_win,away_win,win_pitch_adj,pitcher_difference,lose_pitch_adj
957,10/22/2019,2019,w,HOU,WSN,Gerrit Cole,Max Scherzer,67.997,61.808,52.677,27.889,4,5,-1,24.788,False,True,27.889,-24.788,52.677
23146,10/27/2010,2010,w,SFG,TEX,Tim Lincecum,Cliff Lee,58.564,63.401,24.097,48.048,11,7,4,-23.951,True,False,24.097,-23.951,48.048
25609,10/28/2009,2009,w,NYY,PHI,CC Sabathia,Cliff Lee,62.527,59.9,45.562,36.514,1,6,-5,9.047999999999995,False,True,36.514,-9.047999999999995,45.562
5882,10/31/2017,2017,w,LAD,HOU,Rich Hill,Justin Verlander,55.895,61.875,16.898,42.748,3,1,2,-25.849999999999998,True,False,16.898,-25.849999999999998,42.748
23142,11/1/2010,2010,w,TEX,SFG,Cliff Lee,Tim Lincecum,61.87,57.711,41.496,19.261,1,3,-2,22.235000000000003,False,True,19.261,-22.235000000000003,41.496
8349,11/2/2016,2016,w,CLE,CHC,Corey Kluber,Kyle Hendricks,62.352,60.495,40.469,16.957,7,8,-1,23.512,False,True,16.957,-23.512,40.469
18211,10/24/2012,2012,w,SFG,DET,Barry Zito,Justin Verlander,47.441,63.458,-14.777,40.35,8,3,5,-55.127,True,False,-14.777,-55.127,40.35
5883,10/29/2017,2017,w,HOU,LAD,Dallas Keuchel,Clayton Kershaw,55.92,59.647,14.266,33.707,13,12,1,-19.441000000000003,True,False,14.266,-19.441000000000003,33.707
956,10/23/2019,2019,w,HOU,WSN,Justin Verlander,Stephen Strasburg,63.846,60.259,33.679,20.411,3,12,-9,13.268,False,True,20.411,-13.268,33.679
15744,10/23/2013,2013,w,BOS,STL,Jon Lester,Adam Wainwright,55.428,58.769,15.515,29.873,8,1,7,-14.358,True,False,15.515,-14.358,29.873
10815,10/28/2015,2015,w,KCR,NYM,Johnny Cueto,Jacob deGrom,52.304,58.503,13.033,28.867,7,1,6,-15.834000000000001,True,False,13.033,-15.834000000000001,28.867
952,10/29/2019,2019,w,HOU,WSN,Justin Verlander,Stephen Strasburg,62.975,60.273,28.723,21.776,2,7,-5,6.946999999999999,False,True,21.776,-6.946999999999999,28.723
40368,10/21/2003,2003,w,FLA,NYY,Josh Beckett,mussm001,57.481,57.482,27.016,2.83,1,6,-5,24.186,False,True,2.83,-24.186,27.016
15740,10/28/2013,2013,w,STL,BOS,Adam Wainwright,Jon Lester,58.243,56.699,26.607,20.046,1,3,-2,6.561,False,True,20.046,-6.561,26.607
35444,10/23/2005,2005,w,CHW,HOU,Mark Buehrle,Andy Pettitte,56.409,59.622,9.583,26.198,7,6,1,-16.615000000000002,True,False,9.583,-16.615000000000002,26.198
8355,10/25/2016,2016,w,CLE,CHC,Corey Kluber,Jon Lester,61.269,61.951,35.654,24.215,6,0,6,11.439000000000004,True,False,35.654,11.439000000000004,24.215
10816,10/27/2015,2015,w,KCR,NYM,Edinson Volquez,Matt Harvey,51.341,57.476,8.615,23.881,5,4,1,-15.266,True,False,8.615,-15.266,23.881
10812,11/1/2015,2015,w,NYM,KCR,Matt Harvey,Edinson Volquez,57.056,51.364,22.748,8.357,2,7,-5,14.391000000000002,False,True,8.357,-14.391000000000002,22.748
3,10/23/2020,2020,w,TBD,LAD,Charlie Morton,Walker Buehler,57.971,55.938,20.547,18.098,2,6,-4,2.4490000000000016,False,True,18.098,-2.4490000000000016,20.547
35443,10/25/2005,2005,w,HOU,CHW,Roy Oswalt,Jon Garland,58.087,54.391,19.19,0.009,5,7,-2,19.181,False,True,0.009,-19.181,19.19
57443,10/20/1996,1996,w,NYY,ATL,Andy Pettitte,smolj001,56.277,64.644,18.88,9.185,1,12,-11,9.694999999999999,False,True,9.185,-9.694999999999999,18.88
10814,10/30/2015,2015,w,NYM,KCR,Noah Syndergaard,Yordano Ventura,53.504,53.751,5.875,18.386,9,3,6,-12.511,True,False,5.875,-12.511,18.386
8353,10/28/2016,2016,w,CHC,CLE,Kyle Hendricks,Josh Tomlin,60.673,51.306,18.007,-11.98,0,1,-1,29.987000000000002,False,True,-11.98,-29.987000000000002,18.007
5887,10/24/2017,2017,w,LAD,HOU,Clayton Kershaw,Dallas Keuchel,58.855,56.372,30.375,17.036,3,1,2,13.338999999999999,True,False,30.375,13.338999999999999,17.036
5886,10/25/2017,2017,w,LAD,HOU,Rich Hill,Justin Verlander,55.944,62.376,15.646,45.509,6,7,-1,-29.863,False,True,45.509,29.863,15.646
25605,11/2/2009,2009,w,PHI,NYY,Cliff Lee,A.J. Burnett,61.387,56.379,41.694,15.416,8,6,2,26.278000000000002,True,False,41.694,26.278000000000002,15.416
30527,10/24/2007,2007,w,BOS,COL,Josh Beckett,Jeff Francis,62.775,56.459,40.293,14.852,13,1,12,25.441,True,False,40.293,25.441,14.852
5885,10/27/2017,2017,w,HOU,LAD,Lance McCullers Jr.,Yu Darvish,52.277,55.675,-1.943,14.269,5,3,2,-16.212,True,False,-1.943,-16.212,14.269
3421,10/23/2018,2018,w,BOS,LAD,Chris Sale,Clayton Kershaw,64.089,56.629,50.166,14.184,8,4,4,35.982,True,False,50.166,35.982,14.184
13283,10/21/2014,2014,w,KCR,SFG,James Shields,Madison Bumgarner,54.288,58.533,13.494,40.006,1,7,-6,-26.512,False,True,40.006,26.512,13.494
90438,10/14/1980,1980,w,PHI,KCR,walkb001,leond001,46.209,56.254,5.672,13.379,7,6,1,-7.707,True,False,5.672,-7.707,13.379
90437,10/15/1980,1980,w,PHI,KCR,carls001,gural001,61.508,50.768,5.672,13.379,6,4,2,-7.707,True,False,5.672,-7.707,13.379
80528,10/19/1985,1985,w,KCR,STL,jackd001,tudoj001,52.698,62.354,13.379,7.108,1,3,-2,6.271,False,True,7.108,-6.271,13.379
80527,10/20/1985,1985,w,KCR,STL,leibc001,cox-d001,53.812,52.292,13.379,7.108,2,4,-2,6.271,False,True,7.108,-6.271,13.379
80525,10/23/1985,1985,w,STL,KCR,tudoj001,blacb001,62.281,51.834,7.108,13.379,3,0,3,-6.271,True,False,7.108,-6.271,13.379
90433,10/21/1980,1980,w,PHI,KCR,carls001,galer001,61.004,49.9,5.672,13.379,4,1,3,-7.707,True,False,5.672,-7.707,13.379
90434,10/19/1980,1980,w,KCR,PHI,gural001,bystm001,51.163,50.162,13.379,5.672,3,4,-1,7.707,False,True,5.672,-7.707,13.379
32984,10/26/2006,2006,w,STL,DET,suppj001,Jeremy Bonderman,53.189,55.486,7.108,13.052,5,4,1,-5.944,True,False,7.108,-5.944,13.052
4,10/21/2020,2020,w,LAD,TBD,Tony Gonsolin,Blake Snell,54.975,54.422,13.013,4.01,4,6,-2,9.003,False,True,4.01,-9.003,13.013
18208,10/28/2012,2012,w,DET,SFG,Max Scherzer,Matt Cain,57.608,55.364,12.822,20.464,3,4,-1,-7.6419999999999995,False,True,20.464,7.6419999999999995,12.822
82649,10/9/1984,1984,w,SDP,DET,thurm001,morrj001,50.104,53.801,12.389,3.26,2,3,-1,9.129,False,True,3.26,-9.129,12.389
82647,10/12/1984,1984,w,DET,SDP,wilcm001,lollt001,53.768,47.226,3.26,12.389,5,2,3,-9.129,True,False,3.26,-9.129,12.389
82646,10/13/1984,1984,w,DET,SDP,morrj001,showe001,54.434,46.341,3.26,12.389,4,2,2,-9.129,True,False,3.26,-9.129,12.389
82645,10/14/1984,1984,w,DET,SDP,petrd001,thurm001,52.62,49.529,3.26,12.389,8,4,4,-9.129,True,False,3.26,-9.129,12.389
52679,10/17/1998,1998,w,NYY,SDP,welld001,browk001,61.473,67.444,2.83,12.389,9,6,3,-9.559,True,False,2.83,-9.559,12.389
52678,10/18/1998,1998,w,NYY,SDP,herno001,ashba002,56.982,51.331,2.83,12.389,9,3,6,-9.559,True,False,2.83,-9.559,12.389
52677,10/20/1998,1998,w,SDP,NYY,hitcs001,coned001,54.062,60.582,12.389,2.83,4,5,-1,9.559,False,True,2.83,-9.559,12.389
52676,10/21/1998,1998,w,SDP,NYY,browk001,Andy Pettitte,66.54,50.927,12.389,-20.116,0,3,-3,32.504999999999995,False,True,-20.116,-32.504999999999995,12.389
42835,10/24/2002,2002,w,SFG,ANA,schmj001,washj001,56.562,56.286,4.116,11.812,16,4,12,-7.696,True,False,4.116,-7.696,11.812
42839,10/19/2002,2002,w,ANA,SFG,washj001,schmj001,57.028,57.157,11.812,4.116,3,4,-1,7.696,False,True,4.116,-7.696,11.812
13282,10/22/2014,2014,w,KCR,SFG,Yordano Ventura,Jake Peavy,52.089,52.62,4.333,11.388,7,2,5,-7.055,True,False,4.333,-7.055,11.388
119334,10/13/1965,1965,w,MIN,LAD,granj101,ostec103,53.271,53.08,6.16,11.008,5,1,4,-4.847999999999999,True,False,6.16,-4.847999999999999,11.008
143448,10/6/1947,1947,w,NYY,LAD,sheas101,gregh102,54.528,47.399,2.83,11.008,5,2,3,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
140964,10/5/1949,1949,w,NYY,LAD,reyna102,newcd101,49.229,56.691,2.83,11.008,1,0,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
89012,10/20/1981,1981,w,NYY,LAD,guidr001,reusj001,55.028,54.653,2.83,11.008,5,3,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
128530,10/1/1959,1959,w,CHW,LAD,wynne101,crair101,55.344,54.668,5.454,11.008,11,0,11,-5.553999999999999,True,False,5.454,-5.553999999999999,11.008
89011,10/21/1981,1981,w,NYY,LAD,johnt001,hootb001,52.692,53.489,2.83,11.008,3,0,3,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
140962,10/7/1949,1949,w,LAD,NYY,branr103,byrnt101,50.193,52.01,11.008,2.83,3,4,-1,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
140961,10/8/1949,1949,w,LAD,NYY,newcd101,lopae101,58.173,52.467,11.008,2.83,4,6,-2,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
140960,10/9/1949,1949,w,LAD,NYY,barnr103,rascv101,53.062,53.293,11.008,2.83,6,10,-4,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
137232,10/2/1952,1952,w,LAD,NYY,erskc101,rascv101,52.026,56.031,11.008,2.83,1,7,-6,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
137230,10/4/1952,1952,w,NYY,LAD,reyna102,blacj103,58.108,48.615,2.83,11.008,2,0,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
137228,10/6/1952,1952,w,LAD,NYY,loesb101,rascv101,51.259,57.25,11.008,2.83,2,3,-1,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
137227,10/7/1952,1952,w,LAD,NYY,blacj103,lopae101,49.004,57.228,11.008,2.83,2,4,-2,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
132253,10/10/1956,1956,w,LAD,NYY,newcd101,kuckj101,54.523,49.687,11.008,2.83,0,9,-9,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
135986,9/30/1953,1953,w,NYY,LAD,reyna102,erskc101,55.039,57.492,2.83,11.008,9,5,4,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
132255,10/8/1956,1956,w,NYY,LAD,larsd102,magls101,52.822,56.41,2.83,11.008,2,0,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
133504,9/29/1955,1955,w,NYY,LAD,byrnt101,loesb101,49.978,52.181,2.83,11.008,4,2,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
74161,10/18/1988,1988,w,OAK,LAD,welcb001,tudoj001,50.883,51.372,10.951,11.008,2,1,1,-0.05699999999999861,True,False,10.951,-0.05699999999999861,11.008
132256,10/7/1956,1956,w,NYY,LAD,sturt101,erskc101,52.856,48.36,2.83,11.008,6,2,4,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
132257,10/6/1956,1956,w,NYY,LAD,fordw101,crair101,57.929,49.572,2.83,11.008,5,3,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
135985,10/1/1953,1953,w,NYY,LAD,lopae101,roe-p101,58.015,50.915,2.83,11.008,4,2,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
135982,10/4/1953,1953,w,LAD,NYY,podrj101,mcdoj104,47.195,49.801,11.008,2.83,7,11,-4,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
135981,10/5/1953,1953,w,NYY,LAD,fordw101,erskc101,52.697,57.581,2.83,11.008,4,3,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
133500,10/3/1955,1955,w,NYY,LAD,fordw101,spook101,56.889,49.276,2.83,11.008,5,1,4,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
128526,10/6/1959,1959,w,LAD,CHW,koufs101,shawb103,49.888,53.008,11.008,5.454,0,1,-1,5.553999999999999,False,True,5.454,-5.553999999999999,11.008
143450,10/4/1947,1947,w,LAD,NYY,barnr103,sheas101,42.575,53.353,11.008,2.83,1,2,-1,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
117716,10/6/1966,1966,w,LAD,BAL,koufs101,palmj001,64.546,49.821,11.008,8.374,0,6,-6,2.6339999999999986,False,True,8.374,-2.6339999999999986,11.008
94665,10/17/1978,1978,w,LAD,NYY,suttd001,huntj101,50.84,49.477,11.008,2.83,2,7,-5,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
117715,10/8/1966,1966,w,BAL,LAD,bunkw101,ostec103,46.084,49.621,8.374,11.008,1,0,1,-2.6339999999999986,True,False,8.374,-2.6339999999999986,11.008
119338,10/7/1965,1965,w,MIN,LAD,kaatj101,koufs101,49.444,66.595,6.16,11.008,5,1,4,-4.847999999999999,True,False,6.16,-4.847999999999999,11.008
117714,10/9/1966,1966,w,BAL,LAD,mcnad102,drysd101,47.434,51.751,8.374,11.008,1,0,1,-2.6339999999999986,True,False,8.374,-2.6339999999999986,11.008
102801,10/12/1974,1974,w,LAD,OAK,messa101,holtk101,54.857,54.143,11.008,10.951,2,3,-1,0.05699999999999861,False,True,10.951,-0.05699999999999861,11.008
102799,10/15/1974,1974,w,OAK,LAD,huntj101,downa101,57.858,47.889,10.951,11.008,3,2,1,-0.05699999999999861,True,False,10.951,-0.05699999999999861,11.008
102798,10/16/1974,1974,w,OAK,LAD,holtk101,messa101,53.859,54.948,10.951,11.008,5,2,3,-0.05699999999999861,True,False,10.951,-0.05699999999999861,11.008
102797,10/17/1974,1974,w,OAK,LAD,bluev001,suttd001,54.607,57.003,10.951,11.008,3,2,1,-0.05699999999999861,True,False,10.951,-0.05699999999999861,11.008
150904,10/6/1941,1941,w,LAD,NYY,wyatw101,bonht101,61.218,55.332,11.008,2.83,1,3,-2,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
96786,10/11/1977,1977,w,NYY,LAD,gulld101,suttd001,53.625,56.499,2.83,11.008,4,3,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
119339,10/6/1965,1965,w,MIN,LAD,granj101,drysd101,54.06,54.421,6.16,11.008,8,2,6,-4.847999999999999,True,False,6.16,-4.847999999999999,11.008
150905,10/5/1941,1941,w,LAD,NYY,higbk101,donaa101,53.271,54.127,11.008,2.83,4,7,-3,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
96784,10/14/1977,1977,w,LAD,NYY,johnt001,torrm001,56.581,52.11,11.008,2.83,3,5,-2,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
96783,10/15/1977,1977,w,LAD,NYY,rau-d101,guidr001,53.146,58.29,11.008,2.83,2,4,-2,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
143454,9/30/1947,1947,w,NYY,LAD,sheas101,branr103,52.868,54.629,2.83,11.008,5,3,2,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
150906,10/4/1941,1941,w,LAD,NYY,fitzf101,russm101,53.671,56.902,11.008,2.83,1,2,-1,8.177999999999999,False,True,2.83,-8.177999999999999,11.008
96781,10/18/1977,1977,w,NYY,LAD,torrm001,hootb001,52.737,57.783,2.83,11.008,8,4,4,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
150908,10/1/1941,1941,w,NYY,LAD,ruffr101,davic103,53.092,56.191,2.83,11.008,3,2,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
94668,10/13/1978,1978,w,NYY,LAD,guidr001,suttd001,66.53,51.601,2.83,11.008,5,1,4,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
143453,10/1/1947,1947,w,NYY,LAD,reyna102,lombv101,51.296,52.606,2.83,11.008,10,3,7,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
94667,10/14/1978,1978,w,NYY,LAD,figue101,johnt001,50.502,51.136,2.83,11.008,4,3,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
94666,10/15/1978,1978,w,NYY,LAD,beatj001,hootb001,50.062,55.611,2.83,11.008,12,2,10,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
117717,10/5/1966,1966,w,LAD,BAL,drysd101,mcnad102,53.396,48.362,11.008,8.374,2,5,-3,2.6339999999999986,False,True,8.374,-2.6339999999999986,11.008
133505,9/28/1955,1955,w,NYY,LAD,fordw101,newcd101,57.666,52.216,2.83,11.008,6,5,1,-8.177999999999999,True,False,2.83,-8.177999999999999,11.008
176909,10/5/1920,1920,w,LAD,CLE,marqr102,coves101,52.436,59.117,11.008,-2.335,1,3,-2,13.343,False,True,-2.335,-13.343,11.008
181549,10/7/1916,1916,w,BOS,LAD,shore101,marqr102,54.829,53.588,7.251,11.008,6,5,1,-3.756999999999999,True,False,7.251,-3.756999999999999,11.008
181548,10/9/1916,1916,w,BOS,LAD,ruthb101,smits102,58.196,49.912,7.251,11.008,2,1,1,-3.756999999999999,True,False,7.251,-3.756999999999999,11.008
176905,10/10/1920,1920,w,CLE,LAD,bagbj101,grimb101,55.207,56.325,-2.335,11.008,8,1,7,-13.343,True,False,-2.335,-13.343,11.008
181546,10/11/1916,1916,w,LAD,BOS,marqr102,leond102,52.644,53.489,11.008,7.251,2,6,-4,3.756999999999999,False,True,7.251,-3.756999999999999,11.008
176904,10/11/1920,1920,w,CLE,LAD,mailw101,smits102,52.081,52.517,-2.335,11.008,1,0,1,-13.343,True,False,-2.335,-13.343,11.008
176903,10/12/1920,1920,w,CLE,LAD,coves101,grimb101,60.668,54.376,-2.335,11.008,3,0,3,-13.343,True,False,-2.335,-13.343,11.008
181545,10/12/1916,1916,w,BOS,LAD,shore101,pfefj101,54.249,56.103,7.251,11.008,4,1,3,-3.756999999999999,True,False,7.251,-3.756999999999999,11.008
176906,10/9/1920,1920,w,CLE,LAD,coves101,cadol101,59.822,52.54,-2.335,11.008,5,1,4,-13.343,True,False,-2.335,-13.343,11.008
69921,10/19/1990,1990,w,OAK,CIN,moorm001,browt001,47.863,48.374,10.951,6.625,3,8,-5,4.3260000000000005,False,True,6.625,-4.3260000000000005,10.951
69920,10/20/1990,1990,w,OAK,CIN,stewd001,rijoj001,57.557,58.621,10.951,6.625,1,2,-1,4.3260000000000005,False,True,6.625,-4.3260000000000005,10.951
106719,10/18/1972,1972,w,OAK,CIN,odomj101,billj101,48.836,52.598,10.951,6.625,0,1,-1,4.3260000000000005,False,True,6.625,-4.3260000000000005,10.951
69922,10/17/1990,1990,w,CIN,OAK,jackd001,welcb001,50.618,53.353,6.625,10.951,5,4,1,-4.3260000000000005,True,False,6.625,-4.3260000000000005,10.951
69923,10/16/1990,1990,w,CIN,OAK,rijoj001,stewd001,58.135,59.068,6.625,10.951,7,0,7,-4.3260000000000005,True,False,6.625,-4.3260000000000005,10.951
74159,10/20/1988,1988,w,OAK,LAD,davis001,herso001,46.919,61.191,10.951,11.008,2,5,-3,-0.05699999999999861,False,True,11.008,0.05699999999999861,10.951
74160,10/19/1988,1988,w,OAK,LAD,stewd001,belct001,56.757,53.634,10.951,11.008,3,4,-1,-0.05699999999999861,False,True,11.008,0.05699999999999861,10.951
74163,10/15/1988,1988,w,LAD,OAK,belct001,stewd001,54.994,57.117,11.008,10.951,5,4,1,0.05699999999999861,True,False,11.008,0.05699999999999861,10.951
106717,10/20/1972,1972,w,OAK,CIN,huntj101,mcglj101,59.575,45.576,10.951,6.625,4,5,-1,4.3260000000000005,False,True,6.625,-4.3260000000000005,10.951
106716,10/21/1972,1972,w,CIN,OAK,nolag101,bluev001,54.005,53.87,6.625,10.951,8,1,7,-4.3260000000000005,True,False,6.625,-4.3260000000000005,10.951
163278,10/10/1931,1931,w,STL,OAK,grimb101,earng101,54.291,60.546,7.108,10.951,4,2,2,-3.843000000000001,True,False,7.108,-3.843000000000001,10.951
104760,10/14/1973,1973,w,OAK,NYM,bluev001,koosj001,53.123,54.29,10.951,7.922,7,10,-3,3.029000000000001,False,True,7.922,-3.029000000000001,10.951
163280,10/7/1931,1931,w,OAK,STL,hoytw101,hallb104,46.379,56.318,10.951,7.108,1,5,-4,3.843000000000001,False,True,7.108,-3.843000000000001,10.951
74162,10/16/1988,1988,w,LAD,OAK,herso001,davis001,59.964,48.342,11.008,10.951,6,0,6,0.05699999999999861,True,False,11.008,0.05699999999999861,10.951
164524,10/4/1930,1930,w,STL,OAK,hallb104,walbr101,55.901,52.175,7.108,10.951,5,0,5,-3.843000000000001,True,False,7.108,-3.843000000000001,10.951
104758,10/17/1973,1973,w,NYM,OAK,matlj101,holtk101,57.033,53.127,7.922,10.951,6,1,5,-3.029000000000001,True,False,7.922,-3.029000000000001,10.951
184047,10/13/1914,1914,w,ATL,OAK,rudod101,shawb102,61.178,49.603,9.185,10.951,3,1,2,-1.766,True,False,9.185,-1.766,10.951
185310,10/8/1913,1913,w,OAK,SFG,plane101,mathc102,50.419,56.797,10.951,4.116,0,3,-3,6.835000000000001,False,True,4.116,-6.835000000000001,10.951
184048,10/12/1914,1914,w,ATL,OAK,tylel101,bushj102,53.513,49.796,9.185,10.951,5,4,1,-1.766,True,False,9.185,-1.766,10.951
163283,10/2/1931,1931,w,STL,OAK,hallb104,earng101,54.97,58.147,7.108,10.951,2,0,2,-3.843000000000001,True,False,7.108,-3.843000000000001,10.951
163282,10/5/1931,1931,w,OAK,STL,grovl101,grimb101,64.977,53.154,10.951,7.108,2,5,-3,3.843000000000001,False,True,7.108,-3.843000000000001,10.951
184049,10/10/1914,1914,w,OAK,ATL,plane101,jameb102,51.722,57.651,10.951,9.185,0,1,-1,1.766,False,True,9.185,-1.766,10.951
102800,10/13/1974,1974,w,LAD,OAK,suttd001,bluev001,56.497,54.614,11.008,10.951,3,2,1,0.05699999999999861,True,False,11.008,0.05699999999999861,10.951
164523,10/5/1930,1930,w,STL,OAK,hainj101,grovl101,50.87,62.302,7.108,10.951,3,1,2,-3.843000000000001,True,False,7.108,-3.843000000000001,10.951
184050,10/9/1914,1914,w,OAK,ATL,bendc101,rudod101,55.61,60.407,10.951,9.185,1,7,-6,1.766,False,True,9.185,-1.766,10.951
165763,10/11/1929,1929,w,OAK,CHC,earng101,bushg101,56.355,49.305,10.951,8.192,1,3,-2,2.7590000000000003,False,True,8.192,-2.7590000000000003,10.951
104757,10/18/1973,1973,w,NYM,OAK,koosj001,bluev001,53.276,52.206,7.922,10.951,2,0,2,-3.029000000000001,True,False,7.922,-3.029000000000001,10.951
65677,10/17/1992,1992,w,ATL,TOR,glavt001,morrj001,52.998,54.014,9.185,10.233,3,1,2,-1.048,True,False,9.185,-1.048,10.233
63389,10/17/1993,1993,w,TOR,PHI,stewd001,mulht001,51.9,52.751,10.233,5.672,4,6,-2,4.561000000000001,False,True,5.672,-4.561000000000001,10.233
63386,10/21/1993,1993,w,PHI,TOR,schic002,guzmj003,54.125,56.048,5.672,10.233,2,0,2,-4.561000000000001,True,False,5.672,-4.561000000000001,10.233
65673,10/22/1992,1992,w,TOR,ATL,morrj001,smolj001,53.952,57.127,10.233,9.185,2,7,-5,1.048,False,True,9.185,-1.048,10.233
86890,10/13/1982,1982,w,STL,MIL,stupj001,suttd001,49.981,56.33,7.108,10.061,5,4,1,-2.9530000000000003,True,False,7.108,-2.9530000000000003,10.061
86889,10/15/1982,1982,w,MIL,STL,vuckp001,anduj001,51.006,57.028,10.061,7.108,2,6,-4,2.9530000000000003,False,True,7.108,-2.9530000000000003,10.061
86886,10/19/1982,1982,w,STL,MIL,stupj001,suttd001,49.387,56.141,7.108,10.061,13,1,12,-2.9530000000000003,True,False,7.108,-2.9530000000000003,10.061
86885,10/20/1982,1982,w,STL,MIL,anduj001,vuckp001,57.952,50.623,7.108,10.061,6,3,3,-2.9530000000000003,True,False,7.108,-2.9530000000000003,10.061
15739,10/30/2013,2013,w,BOS,STL,John Lackey,Michael Wacha,54.102,54.703,6.853,9.532,6,1,5,-2.6790000000000003,True,False,6.853,-2.6790000000000003,9.532
129769,10/9/1958,1958,w,ATL,NYY,burdl101,larsd102,57.026,52.726,9.185,2.83,2,6,-4,6.355,False,True,2.83,-6.355,9.185
142205,10/11/1948,1948,w,ATL,CLE,voisb101,lemob101,47.707,56.641,9.185,-2.335,3,4,-1,11.52,False,True,-2.335,-11.52,9.185
